coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Thu Jul 29 11:38:21 +0000 2021,,,,0,1420710284256284672,,,,pl,,,,39,1420672608236883972,1972tomek,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Niemcy najpierw wrzuciły Białoruś w ręce Putina, teraz to samo robią z Ukrainą. My zaś mamy być ich strefą wpływu. Konsekwentnie stoją na straży linii Curzona, a Putin uznał to za szansę na powrót do stanu sprzed 1990 roku. Tak się kończy myślenie Giedroyciem.",https://twitter.com/west_wiki/status/1420710284256284672,Tue Jan 05 17:38:46 +0000 2021,1346511360725807105,true,"Dowcip, polityka, prawo, nauka
Banuje chamstwo i uciazliwy brak logiki",104524,938,1335,10,,WIKI WEST,west_wiki,122724,,,false
,Thu Jul 29 11:24:06 +0000 2021,,,,0,1420706696331243520,,,,pl,,,,1,1420705215863562244,dszeligowski,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Co najmniej 135 mld dolarów straciła Ukraina wskutek rosyjskiej okupacji Krymu - to ekwiwalent 75% ukraińskiego PKB w 2013 r., poprzedzającym aneksję półwyspu https://t.co/wXi7xi8RUs",https://twitter.com/oredownik/status/1420706696331243520,Sat Apr 13 21:34:40 +0000 2019,1117179320500404226,false,,4693,80,434,5,,Szpieg z Krainy Deszczowców.,oredownik,5106,,,false
,Thu Jul 29 15:51:48 +0000 2021,,,,0,1420774067091775488,,,,pl,,,,39,1420672608236883972,1972tomek,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Niemcy najpierw wrzuciły Białoruś w ręce Putina, teraz to samo robią z Ukrainą. My zaś mamy być ich strefą wpływu. Konsekwentnie stoją na straży linii Curzona, a Putin uznał to za szansę na powrót do stanu sprzed 1990 roku. Tak się kończy myślenie Giedroyciem.",https://twitter.com/Joe25124733/status/1420774067091775488,Wed Jan 29 15:31:00 +0000 2020,1222542586864373761,false,Poprzednie  konto usunięte  za prawdę o popisraelu,38595,463,840,7,,100% LACH,Joe25124733,43141,,,false
,Thu Jul 29 13:46:08 +0000 2021,,,,0,1420742442093998096,,,,pl,,,,7,1420661818251517952,trojmorze_pl,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🇺🇦🇪🇺Ukraina chce wykorzystać prawodawstwo unijne do walki z Nord Stream 2. Kijów powołuje się na zapisy umowy stowarzyszeniowej z UE - pisze @LachertJakub 

👉https://t.co/PHFVkv896L https://t.co/yTy1T0maqC",https://twitter.com/no_kopaczan/status/1420742442093998096,Tue Jan 06 07:52:52 +0000 2015,2963702422,false,,207627,3958,1667,37,,Tuskizm Platformizm #BabiesLivesMatter,no_kopaczan,191287,,,false
,Thu Jul 29 11:34:39 +0000 2021,,,,0,1420709350608343042,,,,pl,,,1418190516265574401,4,1420423559227363329,PartiaKresowian,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tak wygląda ""rozmowa"" z Ukraińcami w sprawie ekshumacji. Skoro teraz kiedy mamy jeszcze możliwość wywierania nacisku na Ukrainę nie potrafimy przekonać ich do swoich racji to co będzie jak #Ukraina wstąpi do #UE i #NATO? https://t.co/FKYHh8Dgo2",https://twitter.com/ViolaNewYork/status/1420709350608343042,Sat Dec 25 02:33:52 +0000 2010,230331160,false,,34431,2031,951,11, Torun/ New York,V.Rodriguez,ViolaNewYork,387264,,,false
,Thu Jul 29 13:36:04 +0000 2021,,,,0,1420739904951099399,,,,pl,,,,7,1420661818251517952,trojmorze_pl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🇺🇦🇪🇺Ukraina chce wykorzystać prawodawstwo unijne do walki z Nord Stream 2. Kijów powołuje się na zapisy umowy stowarzyszeniowej z UE - pisze @LachertJakub 

👉https://t.co/PHFVkv896L https://t.co/yTy1T0maqC",https://twitter.com/figurant4/status/1420739904951099399,Wed Nov 28 17:43:05 +0000 2012,976624201,false,Pracujący emeryt utrzymujący bezrobotnego syna .,41748,120,93,2,Polska -Szczecinek,Henryk Gnat,figurant4,47949,,,false
,Thu Jul 29 15:34:33 +0000 2021,,,,0,1420769725316046848,,,,pl,,,,15,1420751847493554190,Kpelczynska,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ukraina żąda konsultacji z UE/Niemcami o NSII.Gdybyśmy nie byli na wojnie z wszystkimi te konsultacje mogłyby odbyć się w Warszawie, jeszcze z udziałem USA.Zamiast krzyczeć ""zdrada"",trzeba budować silną pozycję w świecie takim jaki jest. Więcej tu: https://t.co/K1lrARjoJj",https://twitter.com/daga772/status/1420769725316046848,Sun Oct 09 18:41:50 +0000 2011,387823010,false,"Obywatelka, 💛 hołowianka #Polska2050 💛 dla hejterów tygrysi ziew... nie lubię hipokryzji, kocham mojego pieska♥️🐾 🐾",57239,1196,1612,6,Polska,Marysia 🇵🇱🇪🇺💛,daga772,17313,,,false
,Thu Jul 29 15:31:45 +0000 2021,,,,0,1420769021327200261,Jan34733995,1178344052535840770,1102876336987738100,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Jan34733995 Szczerze w to wątpię. Ukraina jako państwo NIC NIE JEST Żydom winna - może poza kwestią znacjonalizowanego mienia - ale oni w przeciwieństwie do nas ponoć wydali ustawę reprywatyzacyjną. Jeśli nawet obecny prezydent Ukrainy będzie tym środowiskom chciał ulec - może się nie udać.,https://twitter.com/Dawid43446927/status/1420769021327200261,Sun Jul 14 17:59:25 +0000 2019,1150464831520198656,false,Man,2448,27,305,0,"Suchedniów, Polska",Dawid,Dawid43446927,3064,,,false
,Thu Jul 29 12:10:12 +0000 2021,,,,0,1420718296115077123,,,,pl,,,,39,1420672608236883972,1972tomek,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Niemcy najpierw wrzuciły Białoruś w ręce Putina, teraz to samo robią z Ukrainą. My zaś mamy być ich strefą wpływu. Konsekwentnie stoją na straży linii Curzona, a Putin uznał to za szansę na powrót do stanu sprzed 1990 roku. Tak się kończy myślenie Giedroyciem.",https://twitter.com/Kicius_The_Cat/status/1420718296115077123,Sun Aug 16 05:43:54 +0000 2015,3316498746,false,"Veritas odium parit. ...""Pan Narodu, margrabio, nie zmienisz, tu rozsądku rzadko się używa""... If like - please re-tweet... Jak lubisz - re-tweet.. (993/W)",37019,492,0,7,,Kicius 🇵🇱,Kicius_The_Cat,241614,,,false
,Thu Jul 29 13:07:59 +0000 2021,,,,0,1420732839704866819,,,,pl,,,,103,1420018118127140869,JSaryuszWolski,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ukraina żąda by UE, zgodnie z art 274 Uklad Sowarzyszeniowego UE-Ukraina, którego byłem sprawozdawcą w PE, wypełniała swe zobowiązanie „ konsultowania i kordynowania rozwoju infrastruktuey energetycznej” z Ukrainą, czego zaniechała, naruszając Układ Stow. https://t.co/TlVn92RTTt",https://twitter.com/Mr___AJB/status/1420732839704866819,Fri Jun 02 09:51:54 +0000 2017,870578714228248576,false,,109679,2121,2307,2,,AJB,Mr___AJB,113841,,,false
,Thu Jul 29 13:12:29 +0000 2021,,,,0,1420733970665385984,,,,pl,,,,103,1420018118127140869,JSaryuszWolski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ukraina żąda by UE, zgodnie z art 274 Uklad Sowarzyszeniowego UE-Ukraina, którego byłem sprawozdawcą w PE, wypełniała swe zobowiązanie „ konsultowania i kordynowania rozwoju infrastruktuey energetycznej” z Ukrainą, czego zaniechała, naruszając Układ Stow. https://t.co/TlVn92RTTt",https://twitter.com/Micha14482274/status/1420733970665385984,Sun Dec 16 09:41:51 +0000 2018,1074238162300559360,false,,65118,210,226,0,,Michał Sznyter,Micha14482274,29476,,,false
,Thu Jul 29 16:02:48 +0000 2021,,,,0,1420776831846952964,,,,pl,,,,6,1420774747475005445,RafalPrzemysl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wzrost cen, wybrane kraje:

2719,5% Wenezuela
100,6% Liban
50,2% Argentyna
17,5% Turcja
9,9% Białoruś, Gruzja
9,5% Ukraina
6,5% Rosja, Armenia
5,4% USA
5,3% Węgry
4,4% Polska
2,8% Czechy

Jeśli Glapiński nie podwyższy stóp, będą nadal drukować i rozdawać, to będzie coraz ładniej.",https://twitter.com/qurdequrde/status/1420776831846952964,Fri Nov 11 10:33:04 +0000 2016,797024337454841856,false,"Muminki Cię widzą, Muminki Cię śledzą, Muminki Cię znajdą, zabiją i zjedzą!",291214,3892,4994,13,"Nadarzyn, Polska",Sławek 🏳️‍🌈 💙💛 (4 łazienki 🛁🛁🛁🛁),qurdequrde,119955,,,false
,Thu Jul 29 13:33:11 +0000 2021,,https://twitter.com/semperkresy/status/1420739182918443010/photo/1,https://kresy24.pl/ukraina-zdobyla-czwarty-medal-na-igrzyskach-olimpijskich-w-tokio/,0,1420739182918443010,,,,pl,,false,,0,,,"<a href=""http://kresy24.pl/"" rel=""nofollow"">Kresy24.pl</a>",Ukraina zdobyła czwarty medal na Igrzyskach Olimpijskich w Tokio - https://t.co/G89YM1Oebj https://t.co/RMNxr9dynU,https://twitter.com/semperkresy/status/1420739182918443010,Wed Oct 19 01:12:11 +0000 2016,788548262118694913,false,"Świeże informacje ze Wschodu (przede wszystkim z Ukrainy, Białorusi, Rosji, Litwy), Polacy na Wschodzie, historia, kultura, gospodarka, opinie",181,1410,164,10,"Warszawa, Polska",Kresy24.pl,semperkresy,28725,,http://kresy24.pl/,false
,Thu Jul 29 16:56:24 +0000 2021,,,,0,1420790323857461255,,,,pl,,,,6,1420774747475005445,RafalPrzemysl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wzrost cen, wybrane kraje:

2719,5% Wenezuela
100,6% Liban
50,2% Argentyna
17,5% Turcja
9,9% Białoruś, Gruzja
9,5% Ukraina
6,5% Rosja, Armenia
5,4% USA
5,3% Węgry
4,4% Polska
2,8% Czechy

Jeśli Glapiński nie podwyższy stóp, będą nadal drukować i rozdawać, to będzie coraz ładniej.",https://twitter.com/Ewa96629103/status/1420790323857461255,Sat Jan 02 17:06:58 +0000 2021,1345416241427730433,false,,48855,293,327,1,,Ewa,Ewa96629103,39842,,,false
,Thu Jul 29 16:37:30 +0000 2021,NordStream2 OPAL,,http://wjakobik.com/2021/07/29/ukraina-chce-konsultacji-w-sprawie-nord-stream-2-i-uzywa-zwyciestwa-polski-w-sprawie-opal/,4,1420785564320677891,,,,pl,,false,,1,,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">Jetpack.com</a>",🇺🇦 Ukraina chce konsultacji w sprawie #NordStream2 i używa zwycięstwa Polski w sprawie #OPAL https://t.co/nMH9hrIPgd,https://twitter.com/wjakobik/status/1420785564320677891,Fri May 25 12:47:53 +0000 2012,590044851,false,Energy analyst and @BiznesAlert Editor in Chief. For English try @wjakobik_en #gas #energy #security #NAFO,42613,28572,1747,293,Polska,Wojciech Jakóbik,wjakobik,121950,,http://wjakobik.com/about/,false
,Thu Jul 29 12:07:36 +0000 2021,,,https://wiadomosci.onet.pl/politico/ue-ukraina-przytarla-nosa-europie-za-dopuszczenie-do-realizacji-nord-stream-2/fegg4gg,0,1420717644236328961,,,,pl,,false,,1,1420717409950908425,MaZaborowski,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ukraina przytarła nosa Europie za dopuszczenie do realizacji Nord Stream 2  https://t.co/690irPGOND,https://twitter.com/SChecinska/status/1420717644236328961,Mon Mar 25 22:23:53 +0000 2013,1301402635,false,VEGAN,3877,88,331,1,,sylwia checinska,SChecinska,10567,,,false
,Thu Jul 29 16:47:59 +0000 2021,,,,0,1420788204731523077,,,,pl,,,,6,1420787166054125569,wPolityce_pl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Szef ukraińskiego państwowego operatora: Czujemy się zdradzeni sytuacją wokół NS2. Mamy jeszcze szanse walczyć w Waszyngtonie https://t.co/i2GMXOdKZi,https://twitter.com/AnnaKoszewska/status/1420788204731523077,Thu Mar 09 21:41:38 +0000 2017,839954355977584640,false,,109605,470,67,3,Polska,Anna,AnnaKoszewska,37810,,,false
,Thu Jul 29 13:04:39 +0000 2021,,,,0,1420732000944758785,,,,pl,,,,7,1420661818251517952,trojmorze_pl,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","🇺🇦🇪🇺Ukraina chce wykorzystać prawodawstwo unijne do walki z Nord Stream 2. Kijów powołuje się na zapisy umowy stowarzyszeniowej z UE - pisze @LachertJakub 

👉https://t.co/PHFVkv896L https://t.co/yTy1T0maqC",https://twitter.com/PrzemysZurawski/status/1420732000944758785,Wed Sep 09 22:47:47 +0000 2015,3602890095,false,,42405,4068,531,34,,Przemysław Żurawski vel Grajewski,PrzemysZurawski,25298,,,false
,Thu Jul 29 11:51:46 +0000 2021,,,,0,1420713659525906434,,,,pl,,,,3,1420713431938764800,AdamSJasser,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ukraina pokazuje, że umie grać w szachy i ma Plan B.  Nasi specjaliści grają w oszusta i zamiast planów mają fantasmagorie z Żoliborza.   https://t.co/eZc9zZmrTl",https://twitter.com/JozefR8/status/1420713659525906434,Tue Oct 02 16:45:14 +0000 2018,1047165621446877186,false,,13627,275,446,3,,JozefR 🇵🇱 🇪🇺 🏴󠁧󠁢󠁳󠁣󠁴󠁿,JozefR8,84905,,,false
,Thu Jul 29 15:51:39 +0000 2021,,,,0,1420774028944547841,,,,pl,,,,15,1420751847493554190,Kpelczynska,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ukraina żąda konsultacji z UE/Niemcami o NSII.Gdybyśmy nie byli na wojnie z wszystkimi te konsultacje mogłyby odbyć się w Warszawie, jeszcze z udziałem USA.Zamiast krzyczeć ""zdrada"",trzeba budować silną pozycję w świecie takim jaki jest. Więcej tu: https://t.co/K1lrARjoJj",https://twitter.com/dawid_adamczyk/status/1420774028944547841,Sat Oct 23 07:38:42 +0000 2010,206577723,false,"Prawnik, politolog, antykomunista.
Komuniści, szury, proepidemicy, naziole, ziembici itp. foliarze nie marnujcie czasu na pisanie i tak was od razu zbanuję.",115387,1317,2100,1,EU,Dawid Adamczyk,dawid_adamczyk,56241,,,false
,Thu Jul 29 11:21:22 +0000 2021,,,https://twitter.com/Defence24pl/status/1420690434406354944,7,1420706010294013956,,,,pl,,false,1420690434406354944,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Ukraina korzysta na politycznych kwestiach zakupu uzbrojenia dla rosyjskich maszyn przez sojuszników USA i państwa chcące być mniej zależne od Moskwy. https://t.co/KHOu1PAb9c,https://twitter.com/JuliuszSabak/status/1420706010294013956,Mon Mar 31 12:36:07 +0000 2014,2420484505,false,"Dziennikarz @Defence24pl w zakresie obronności, techniki wojskowej i lotniczej. 

Polish aviation and military technology journalist at @Defence24pl",19051,8848,602,140,"Warsaw, Poland",Juliusz Sabak,JuliuszSabak,27368,,,false
,Thu Jul 29 12:39:19 +0000 2021,,,https://twitter.com/aarniss/status/1420628773045743620,0,1420725624000454658,,,,pl,,false,1420628773045743620,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Tak PiS odzyskał. Była też interwencja UE w sprawie ceny dla Polski. Wiem wszystko, także że Tusk oddał Rosjanom pieniądze za tranzyt. 
Dumping karalny , hahaha, dla Ruskich?
Umowa z Ukrainą że za atom nie będzie aneksji też KARALNA? A Krym zajęli i co? Cienki Bolek z Pana. https://t.co/0ddbCozTkT",https://twitter.com/Jacaw1/status/1420725624000454658,Tue Nov 29 07:56:36 +0000 2011,424049638,false,"Popieram PiS ,popieram też Mateusza Morawieckiego , najlepszy premier w powojennej Polsce. Polska ma szczęście.",13232,3219,4964,20,Warszawa,Jacław Powała,Jacaw1,47377,,,false
,Thu Jul 29 12:23:25 +0000 2021,,,,0,1420721625876639748,,,,pl,,,1420668442034663425,2,1420674965758750720,T_Lator,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""Ukraina zdobyła publiczne uznanie, że broni swoich priorytetów, nawet ryzykując rozwścieczenie niektórych swoich najważniejszych protektorów"". Co innego taka na przykład Polska, tu już uznania jakoś nie ma https://t.co/hlkhrzS3Ft",https://twitter.com/OlaWasilewska77/status/1420721625876639748,Sat Dec 10 20:16:49 +0000 2016,807680488618000384,false,"Dla mnie przeszłość jest w sercu, jest skarbem. Historia jest podstawą mojej świadomości i tożsamości.
#NieBędęPrzepraszaćŻeJestemPolakiem",102752,7272,2114,40,,Aleksandra Wasilewska,OlaWasilewska77,136858,,https://www.facebook.com/287330642181714/posts/771757300405710/,false
,Thu Jul 29 14:31:28 +0000 2021,TVPInfo,,https://www.tvp.info/55109561/lubelskie-proba-przemytu-papierosow-z-uzyciem-drona-przy-granicy-z-ukraina,0,1420753849334206472,,,,pl,,false,,5,1420735948220993541,TOPTVPINFO,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#TVPInfo | Nielegalna „dostawa z powietrza” przejęta przez Straż Graniczną.
Więcej ⬇️
https://t.co/phQfAr7bXQ",https://twitter.com/Storczyk2/status/1420753849334206472,Sun Mar 13 17:45:15 +0000 2016,709072848120365057,false,Storczyk na parapecie u Kaczyńskiego. Typowy moher zakręcony w prawo!➡️ Bóg-Honor-Ojczyzna-Rodzina🇵🇱,228283,1176,1153,0,,Storczyk,Storczyk2,89451,,,false
,Thu Jul 29 11:26:35 +0000 2021,wieszwiecej,,https://www.tvp.info/55109561/lubelskie-proba-przemytu-papierosow-z-uzyciem-drona-przy-granicy-z-ukraina,1,1420707321613897730,,,,pl,,false,,2,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Nielegalna „dostawa z powietrza” przejęta przez Straż Graniczną https://t.co/jDIRe1XupF #wieszwiecej,https://twitter.com/WosztylArtur/status/1420707321613897730,Sat Oct 29 15:46:42 +0000 2016,792392222008311809,false,"Wyrażam jedynie prywatne opinie i nie ukrywam sympatii politycznej, wręcz obnoszę się z nią. A każdy kto nazwie mnie oszołomem, podziękuję za komplement!!!!!",67364,12532,1581,27,,Artur Wosztyl,WosztylArtur,106821,,,false
,Thu Jul 29 12:02:03 +0000 2021,,,,0,1420716248644694016,guardianofthem2,1420714950587207684,1382376907170316300,pl,,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@guardianofthem2 @SlawomirDebski @sikorskiradek @EuroBriefing Aha. Czyli to, ze Ukraina w razie czego będzie kupowała energię od nas osłabia naszą pozycję? Co ma wspólnego gazociąg z rosyjską flotą? Bez niego by jej było? Czy budowa „naszego” Baltic Pipe zwiększyła naszą MW?",https://twitter.com/pdjezierski/status/1420716248644694016,Thu Feb 20 13:04:41 +0000 2014,2353216783,false,"""The way to crush the bourgeoisie is to grind them between the millstones of taxation and inflation."" Lenin",16262,314,251,3,,Piotr Jezierski,pdjezierski,25226,,,false
,Thu Jul 29 16:47:58 +0000 2021,,,,0,1420788201359294470,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Jakub11357322 @MarcinPalade Nie potężnego ale przyglupawego. „Zasługa” PiSu jest taka ze nikt się z nami nie liczy - ani USA, ani Ukraina ani nawet malutkie Czechy. Dyplomacja nie działa, wszystko się dzieje za naszymi plecami. I tylko tyle. Dyplomatołki.",https://twitter.com/alePaleAlea/status/1420788201359294470,Fri Jul 23 22:23:46 +0000 2010,170084292,false,,34487,82,848,1,,Soteaux,alePaleAlea,15628,,,false
,Thu Jul 29 14:23:31 +0000 2021,,,https://strategie2050.pl/analiza-nord-stream-czyli-witamy-w-nowym-swiecie/,96,1420751847493554190,,,,pl,,false,,15,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ukraina żąda konsultacji z UE/Niemcami o NSII.Gdybyśmy nie byli na wojnie z wszystkimi te konsultacje mogłyby odbyć się w Warszawie, jeszcze z udziałem USA.Zamiast krzyczeć ""zdrada"",trzeba budować silną pozycję w świecie takim jaki jest. Więcej tu: https://t.co/K1lrARjoJj",https://twitter.com/Kpelczynska/status/1420751847493554190,Wed Feb 15 17:18:37 +0000 2012,493303532,false,"ObywatelkaPL i UE. Była ambasador w Moskwie,z wykształcenia socjolog z praktyki politolog.Prowadzi instytut #Strategie2050 współpracujący z ruchem #Polska2050",1288,9796,214,110,"Warszawa, Polska",Katarzyna Pełczyńska,Kpelczynska,1656,,,false
,Thu Jul 29 13:34:06 +0000 2021,,,,0,1420739410631397381,,,,pl,,,,39,1420672608236883972,1972tomek,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Niemcy najpierw wrzuciły Białoruś w ręce Putina, teraz to samo robią z Ukrainą. My zaś mamy być ich strefą wpływu. Konsekwentnie stoją na straży linii Curzona, a Putin uznał to za szansę na powrót do stanu sprzed 1990 roku. Tak się kończy myślenie Giedroyciem.",https://twitter.com/no_kopaczan/status/1420739410631397381,Tue Jan 06 07:52:52 +0000 2015,2963702422,false,,207627,3958,1667,37,,Tuskizm Platformizm #BabiesLivesMatter,no_kopaczan,191287,,,false
,Thu Jul 29 17:27:32 +0000 2021,Кременчуг Ukraine Ukraina Украина Bydgoszcz Polska,https://twitter.com/Horus543/status/1420798158402166786/photo/1,,21,1420798158402166786,,,,pl,,false,,10,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Zwykły ukraiński plac zabaw przy szkole nr 22 w Krzemieńczuk (#Кременчуг) , w pobliżu domu przy ulicy Pravoberezhna 44
Zwykła, rozwijająca się i demokratyczna #Ukraine #Ukraina #Украина
Gratuluje #Bydgoszcz w #Polska macie świetnych partnerów.
Sława… historycznym analfabetom... https://t.co/uuvn3pQ0mC",https://twitter.com/Horus543/status/1420798158402166786,Thu Aug 17 20:27:39 +0000 2017,898280182339043328,false,"Z powodu źle działającego tu systemu weryfikacji materiałów, część/całość spornych dla „społeczności” treści  będę zamieszczał w https://t.co/qo2Dgv4wUM",67754,797,69,13,,Horus,Horus543,25041,,https://t.me/horus543,false
,Thu Jul 29 15:12:40 +0000 2021,,,,0,1420764216206794755,,,,pl,,,,39,1420672608236883972,1972tomek,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Niemcy najpierw wrzuciły Białoruś w ręce Putina, teraz to samo robią z Ukrainą. My zaś mamy być ich strefą wpływu. Konsekwentnie stoją na straży linii Curzona, a Putin uznał to za szansę na powrót do stanu sprzed 1990 roku. Tak się kończy myślenie Giedroyciem.",https://twitter.com/PanWKratke/status/1420764216206794755,Sun Mar 10 00:33:13 +0000 2019,1104540678590251010,false,,113185,580,980,6,,PanWKratke,PanWKratke,66874,,,false
,Thu Jul 29 17:00:37 +0000 2021,,,https://tvn24.pl/swiat/ukraina-katastrofa-sportowego-samolotu-uderzyl-w-prywatny-dom-kobieta-i-dwoje-dzieci-zdolali-wybiec-na-zewnatrz-5160849,4,1420791384781594624,,,,pl,,false,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Nowe ustalenia śledczych po katastrofie na zachodzie Ukrainy.

https://t.co/Y1xaCtjt60",https://twitter.com/tvn24/status/1420791384781594624,Wed Apr 23 13:12:25 +0000 2008,14493047,false,Najnowsze informacje z Polski i ze świata.,56,1913279,71,2127,Poland,tvn24,tvn24,370889,,http://www.tvn24.pl,true
,Thu Jul 29 13:05:44 +0000 2021,,,,0,1420732271439536132,,,,pl,,,,103,1420018118127140869,JSaryuszWolski,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ukraina żąda by UE, zgodnie z art 274 Uklad Sowarzyszeniowego UE-Ukraina, którego byłem sprawozdawcą w PE, wypełniała swe zobowiązanie „ konsultowania i kordynowania rozwoju infrastruktuey energetycznej” z Ukrainą, czego zaniechała, naruszając Układ Stow. https://t.co/TlVn92RTTt",https://twitter.com/JSaryuszWolski/status/1420732271439536132,Wed Jun 05 16:18:29 +0000 2013,1485429175,false,"EurParl Member: Foreign, Constitutional & Industry,Research,Energy Cttees/Fmr:PL EuropeMinister,EU Membership negotiator,EP:ChairForeignCttee,VP/RT not endorsed",26955,78308,3089,611,,Jacek Saryusz-Wolski,JSaryuszWolski,73488,,http://saryusz-wolski.pl,true
,Thu Jul 29 14:25:54 +0000 2021,,,,0,1420752447383822340,,,,pl,,,,15,1420751847493554190,Kpelczynska,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ukraina żąda konsultacji z UE/Niemcami o NSII.Gdybyśmy nie byli na wojnie z wszystkimi te konsultacje mogłyby odbyć się w Warszawie, jeszcze z udziałem USA.Zamiast krzyczeć ""zdrada"",trzeba budować silną pozycję w świecie takim jaki jest. Więcej tu: https://t.co/K1lrARjoJj",https://twitter.com/sikorskiradek/status/1420752447383822340,Wed Feb 24 09:26:33 +0000 2010,117029568,false,"Przewodniczący delegacji UE-USA @Europarl_PL 
Senior Fellow@HarvardCES 
Distinguished Statesman@CSIS 
biuro@radeksikorski.eu",10182,1184492,243,2117,"Bydgoszcz, Warszawa, Brussels",Radosław Sikorski MEP 🇵🇱🇪🇺,sikorskiradek,69341,,http://www.radeksikorski.eu,true
,Thu Jul 29 11:40:53 +0000 2021,Ukraina,,"https://wiadomosci.dziennik.pl/swiat/artykuly/8217660,ukraina-bron-jadrowa.html",1,1420710919705870338,,,,pl,"Rzeszów, Poland",false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","https://t.co/CM8OzmULvS

@MMoczar @Marek26495076, jeszcze tego brakowałoby, aby neobanderowsko-oligarchiczna #Ukraina, szantażowała świat poradziecką bronią atomową! 
Niedoczekanie!",https://twitter.com/z_przemyskiego/status/1420710919705870338,Tue Aug 14 09:16:07 +0000 2018,1029295594580389889,false,Związkowiec,9289,364,384,0,Byłe woj. przemyskie,Damiano,z_przemyskiego,5069,,,false
,Thu Jul 29 11:45:50 +0000 2021,,,,0,1420712164378152963,,,,pl,,,,39,1420672608236883972,1972tomek,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Niemcy najpierw wrzuciły Białoruś w ręce Putina, teraz to samo robią z Ukrainą. My zaś mamy być ich strefą wpływu. Konsekwentnie stoją na straży linii Curzona, a Putin uznał to za szansę na powrót do stanu sprzed 1990 roku. Tak się kończy myślenie Giedroyciem.",https://twitter.com/Tempelhof13/status/1420712164378152963,Wed May 12 14:28:27 +0000 2021,1392486775868821504,false,Prawolubny 🇵🇱✌🏻💪🏻🙏🏻,58648,113,181,0,Polska w sercu,Tempelhof,Tempelhof13,38050,,,false
